policy_year,cap,selected_fraction,mean_selected_cap,p10_selected_cap,median_selected_cap,p90_selected_cap,economically_active,mean_inforce_exposure,source,action_index,policy_role
17,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,9,validated_deployed_policy
17,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,10,validated_deployed_policy
17,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,11,validated_deployed_policy
17,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,12,validated_deployed_policy
17,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,13,validated_deployed_policy
17,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,14,validated_deployed_policy
17,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,15,validated_deployed_policy
17,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,16,validated_deployed_policy
17,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,17,validated_deployed_policy
17,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,18,validated_deployed_policy
17,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,19,validated_deployed_policy
17,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,20,validated_deployed_policy
18,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,0,validated_deployed_policy
18,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,1,validated_deployed_policy
18,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,2,validated_deployed_policy
18,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,3,validated_deployed_policy
18,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,4,validated_deployed_policy
18,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,5,validated_deployed_policy
18,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,6,validated_deployed_policy
18,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,7,validated_deployed_policy
18,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,8,validated_deployed_policy
18,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,9,validated_deployed_policy
18,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,10,validated_deployed_policy
18,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,11,validated_deployed_policy
18,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,12,validated_deployed_policy
18,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,13,validated_deployed_policy
18,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,14,validated_deployed_policy
18,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,15,validated_deployed_policy
18,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,16,validated_deployed_policy
18,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,17,validated_deployed_policy
18,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,18,validated_deployed_policy
18,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,19,validated_deployed_policy
18,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6701800427008767,independent_direct_policy_rollout,20,validated_deployed_policy
19,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,0,validated_deployed_policy
19,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,1,validated_deployed_policy
19,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,2,validated_deployed_policy
19,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,3,validated_deployed_policy
19,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,4,validated_deployed_policy
19,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,5,validated_deployed_policy
19,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,6,validated_deployed_policy
19,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,7,validated_deployed_policy
19,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,8,validated_deployed_policy
19,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,9,validated_deployed_policy
19,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,10,validated_deployed_policy
19,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,11,validated_deployed_policy
19,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,12,validated_deployed_policy
19,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,13,validated_deployed_policy
19,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,14,validated_deployed_policy
19,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,15,validated_deployed_policy
19,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,16,validated_deployed_policy
19,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,17,validated_deployed_policy
19,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,18,validated_deployed_policy
19,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,19,validated_deployed_policy
19,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6508566211792087,independent_direct_policy_rollout,20,validated_deployed_policy
20,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,0,validated_deployed_policy
20,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,1,validated_deployed_policy
20,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,2,validated_deployed_policy
20,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,3,validated_deployed_policy
20,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,4,validated_deployed_policy
20,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,5,validated_deployed_policy
20,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,6,validated_deployed_policy
20,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,7,validated_deployed_policy
20,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,8,validated_deployed_policy
20,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,9,validated_deployed_policy
20,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,10,validated_deployed_policy
20,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,11,validated_deployed_policy
20,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,12,validated_deployed_policy
20,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,13,validated_deployed_policy
20,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,14,validated_deployed_policy
20,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,15,validated_deployed_policy
20,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,16,validated_deployed_policy
20,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,17,validated_deployed_policy
20,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,18,validated_deployed_policy
20,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,19,validated_deployed_policy
20,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6332954770241823,independent_direct_policy_rollout,20,validated_deployed_policy
21,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,0,validated_deployed_policy
21,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,1,validated_deployed_policy
21,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,2,validated_deployed_policy
21,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,3,validated_deployed_policy
21,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,4,validated_deployed_policy
21,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,5,validated_deployed_policy
21,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,6,validated_deployed_policy
21,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,7,validated_deployed_policy
21,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,8,validated_deployed_policy
21,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,9,validated_deployed_policy
21,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,10,validated_deployed_policy
21,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,11,validated_deployed_policy
21,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,12,validated_deployed_policy
21,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,13,validated_deployed_policy
21,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,14,validated_deployed_policy
21,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,15,validated_deployed_policy
21,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,16,validated_deployed_policy
21,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,17,validated_deployed_policy
21,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,18,validated_deployed_policy
21,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,19,validated_deployed_policy
21,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6147410910262275,independent_direct_policy_rollout,20,validated_deployed_policy
22,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,0,validated_deployed_policy
22,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,1,validated_deployed_policy
22,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,2,validated_deployed_policy
22,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,3,validated_deployed_policy
22,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,4,validated_deployed_policy
22,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,5,validated_deployed_policy
22,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,6,validated_deployed_policy
22,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,7,validated_deployed_policy
22,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,8,validated_deployed_policy
22,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,9,validated_deployed_policy
22,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,10,validated_deployed_policy
22,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,11,validated_deployed_policy
22,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,12,validated_deployed_policy
22,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,13,validated_deployed_policy
22,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,14,validated_deployed_policy
22,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,15,validated_deployed_policy
22,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,16,validated_deployed_policy
22,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,17,validated_deployed_policy
22,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,18,validated_deployed_policy
22,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,19,validated_deployed_policy
22,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5911228223909905,independent_direct_policy_rollout,20,validated_deployed_policy
23,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,0,validated_deployed_policy
23,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,1,validated_deployed_policy
23,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,2,validated_deployed_policy
23,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,3,validated_deployed_policy
23,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,4,validated_deployed_policy
23,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,5,validated_deployed_policy
23,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,6,validated_deployed_policy
23,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,7,validated_deployed_policy
23,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,8,validated_deployed_policy
23,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,9,validated_deployed_policy
23,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,10,validated_deployed_policy
23,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,11,validated_deployed_policy
23,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,12,validated_deployed_policy
23,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,13,validated_deployed_policy
23,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,14,validated_deployed_policy
23,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,15,validated_deployed_policy
23,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,16,validated_deployed_policy
23,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,17,validated_deployed_policy
23,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,18,validated_deployed_policy
23,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,19,validated_deployed_policy
23,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5656889432198154,independent_direct_policy_rollout,20,validated_deployed_policy
24,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,0,validated_deployed_policy
24,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,1,validated_deployed_policy
24,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,2,validated_deployed_policy
24,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,3,validated_deployed_policy
24,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,4,validated_deployed_policy
24,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,5,validated_deployed_policy
24,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,6,validated_deployed_policy
24,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,7,validated_deployed_policy
24,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,8,validated_deployed_policy
24,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,9,validated_deployed_policy
24,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,10,validated_deployed_policy
24,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,11,validated_deployed_policy
24,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,12,validated_deployed_policy
24,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,13,validated_deployed_policy
24,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,14,validated_deployed_policy
24,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,15,validated_deployed_policy
24,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,16,validated_deployed_policy
24,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,17,validated_deployed_policy
24,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,18,validated_deployed_policy
24,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,19,validated_deployed_policy
24,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.545104887719418,independent_direct_policy_rollout,20,validated_deployed_policy
25,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,0,validated_deployed_policy
25,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,1,validated_deployed_policy
25,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,2,validated_deployed_policy
25,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,3,validated_deployed_policy
25,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,4,validated_deployed_policy
25,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,5,validated_deployed_policy
25,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,6,validated_deployed_policy
25,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,7,validated_deployed_policy
25,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,8,validated_deployed_policy
25,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,9,validated_deployed_policy
25,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,10,validated_deployed_policy
25,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,11,validated_deployed_policy
25,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,12,validated_deployed_policy
25,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,13,validated_deployed_policy
25,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,14,validated_deployed_policy
25,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,15,validated_deployed_policy
25,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,16,validated_deployed_policy
25,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,17,validated_deployed_policy
25,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,18,validated_deployed_policy
25,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,19,validated_deployed_policy
25,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.5183033728954128,independent_direct_policy_rollout,20,validated_deployed_policy
26,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,0,validated_deployed_policy
26,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,1,validated_deployed_policy
26,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,2,validated_deployed_policy
26,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,3,validated_deployed_policy
26,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,4,validated_deployed_policy
26,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,5,validated_deployed_policy
26,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,6,validated_deployed_policy
26,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,7,validated_deployed_policy
26,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,8,validated_deployed_policy
26,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,9,validated_deployed_policy
26,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,10,validated_deployed_policy
26,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,11,validated_deployed_policy
26,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.49347939339685903,independent_direct_policy_rollout,12,validated_deployed_policy
