policy_year,cap,training_path_count,condition_number,reachable_component_clip_fraction,fit_action_retained,fit_reasons,selected_policy_class,uses_all_paths,oos
35,0.16,187,28800.110957286102,0.19785714285714287,True,[],base_csm,True,False
35,0.17,198,29020.50915910438,0.22952380952380952,True,[],base_csm,True,False
35,0.18,197,30300.63489242111,0.18452380952380953,True,[],base_csm,True,False
35,0.19,193,29347.937483241603,0.3952380952380952,True,[],base_csm,True,False
35,0.2,198,38819.67632589993,0.2923809523809524,True,[],base_csm,True,False
36,0.0025,202,31237.86899946187,0.21023809523809525,True,[],base_csm,True,False
36,0.01,200,29155.260118936087,0.18071428571428572,True,[],base_csm,True,False
36,0.02,197,27980.94492801337,0.19071428571428573,True,[],base_csm,True,False
36,0.03,198,26452.821635996293,0.19690476190476192,True,[],base_csm,True,False
36,0.04,193,25155.620147327256,0.2154761904761905,True,[],base_csm,True,False
36,0.05,195,29580.76402354986,0.16642857142857143,True,[],base_csm,True,False
36,0.06,202,25570.146838342334,0.22142857142857142,True,[],base_csm,True,False
36,0.07,203,26543.624878410843,0.20785714285714285,True,[],base_csm,True,False
36,0.08,198,29397.679343289383,0.20261904761904762,True,[],base_csm,True,False
36,0.09,207,37224.87170154369,0.28095238095238095,True,[],base_csm,True,False
36,0.1,192,27174.08051319433,0.2138095238095238,True,[],base_csm,True,False
36,0.11,195,29064.618685284313,0.2509523809523809,True,[],base_csm,True,False
36,0.12,200,30098.718749172345,0.21666666666666667,True,[],base_csm,True,False
36,0.13,186,27160.909414284542,0.20857142857142857,True,[],base_csm,True,False
36,0.14,196,26183.243970430445,0.2288095238095238,True,[],base_csm,True,False
36,0.15,199,666.3905677308538,0.31238095238095237,True,[],base_csm,True,False
36,0.16,207,28538.212303376335,0.21452380952380953,True,[],base_csm,True,False
36,0.17,198,31416.151615437895,0.22738095238095238,True,[],base_csm,True,False
36,0.18,213,30261.224788007148,0.20357142857142857,True,[],base_csm,True,False
36,0.19,207,32189.110964751333,0.47904761904761906,True,[],base_csm,True,False
36,0.2,212,37715.57479164543,0.435952380952381,True,[],base_csm,True,False
37,0.0025,209,30555.44831177018,0.1911904761904762,True,[],base_csm,True,False
37,0.01,203,28874.6028045287,0.17047619047619048,True,[],base_csm,True,False
37,0.02,192,27591.818515966293,0.15857142857142856,True,[],base_csm,True,False
37,0.03,211,28610.760082119927,0.16428571428571428,True,[],base_csm,True,False
37,0.04,202,25327.401719798665,0.17238095238095238,True,[],base_csm,True,False
37,0.05,201,28290.577714794996,0.16547619047619047,True,[],base_csm,True,False
37,0.06,211,29357.6255062917,0.15452380952380954,True,[],base_csm,True,False
37,0.07,197,36332.10979121686,0.24071428571428571,True,[],base_csm,True,False
37,0.08,198,27097.009606782805,0.17857142857142858,True,[],base_csm,True,False
37,0.09,208,31528.545842132102,0.17809523809523808,True,[],base_csm,True,False
37,0.1,197,26537.31265962294,0.18357142857142858,True,[],base_csm,True,False
37,0.11,209,30953.4615929512,0.205,True,[],base_csm,True,False
37,0.12,188,30402.757827520207,0.16595238095238096,True,[],base_csm,True,False
37,0.13,193,24960.374189050915,0.18595238095238095,True,[],base_csm,True,False
37,0.14,186,27274.87477035284,0.17904761904761904,True,[],base_csm,True,False
37,0.15,209,615.4978420714722,0.435952380952381,True,[],base_csm,True,False
37,0.16,195,28372.494166499615,0.19238095238095237,True,[],base_csm,True,False
37,0.17,203,28349.23668461343,0.18428571428571427,True,[],base_csm,True,False
37,0.18,202,29784.779832852757,0.18833333333333332,True,[],base_csm,True,False
37,0.19,201,29921.628913546425,0.19095238095238096,True,[],base_csm,True,False
37,0.2,185,39093.79384761028,0.43,True,[],base_csm,True,False
38,0.0025,204,29709.314444526375,0.1392857142857143,True,[],base_csm,True,False
38,0.01,198,28330.38498625395,0.14023809523809525,True,[],base_csm,True,False
38,0.02,197,27980.804807691344,0.12285714285714286,True,[],base_csm,True,False
38,0.03,200,29982.584548433293,0.13047619047619047,True,[],base_csm,True,False
38,0.04,201,26869.028483433885,0.13071428571428573,True,[],base_csm,True,False
38,0.05,203,37597.605337633984,0.355,True,[],base_csm,True,False
38,0.06,210,28943.262469627974,0.1311904761904762,True,[],base_csm,True,False
38,0.07,200,27602.24237518571,0.145,True,[],base_csm,True,False
38,0.08,202,26543.213673352235,0.14904761904761904,True,[],base_csm,True,False
38,0.09,197,28714.677963374936,0.1392857142857143,True,[],base_csm,True,False
38,0.1,197,28145.74304529046,0.12785714285714286,True,[],base_csm,True,False
38,0.11,186,28868.65343244532,0.17023809523809524,True,[],base_csm,True,False
38,0.12,196,27909.299882732885,0.14095238095238094,True,[],base_csm,True,False
38,0.13,197,25563.515832801226,0.1419047619047619,True,[],base_csm,True,False
38,0.14,190,29481.54274874705,0.13642857142857143,True,[],base_csm,True,False
38,0.15,206,1292.9969468137224,0.9778571428571429,True,[],base_csm,True,False
38,0.16,196,30114.979322998624,0.13952380952380952,True,[],base_csm,True,False
38,0.17,208,29217.825131531576,0.13071428571428573,True,[],base_csm,True,False
38,0.18,196,32504.829051077588,0.1523809523809524,True,[],base_csm,True,False
38,0.19,203,33771.060286347216,0.15119047619047618,True,[],base_csm,True,False
38,0.2,213,34892.56811495163,0.4688095238095238,True,[],base_csm,True,False
39,0.0025,203,32848.902843202035,0.07214285714285715,True,[],base_csm,True,False
39,0.01,194,27106.21188609981,0.06,True,[],base_csm,True,False
39,0.02,212,25489.23068326592,0.0530952380952381,True,[],base_csm,True,False
39,0.03,203,27026.263185782118,0.06142857142857143,True,[],base_csm,True,False
39,0.04,193,25368.954689391918,0.05357142857142857,True,[],base_csm,True,False
39,0.05,202,29047.18145557484,0.05952380952380952,True,[],base_csm,True,False
39,0.06,204,27476.638200728234,0.05761904761904762,True,[],base_csm,True,False
39,0.07,198,27635.11302391766,0.06357142857142857,True,[],base_csm,True,False
39,0.08,202,30967.04242745445,0.06928571428571428,True,[],base_csm,True,False
39,0.09,214,25104.439267471542,0.06357142857142857,True,[],base_csm,True,False
39,0.1,196,26905.261652423138,0.06333333333333334,True,[],base_csm,True,False
39,0.11,210,28957.694227492924,0.06595238095238096,True,[],base_csm,True,False
39,0.12,208,29077.900036220934,0.06285714285714286,True,[],base_csm,True,False
39,0.13,202,29773.805409602828,0.062380952380952384,True,[],base_csm,True,False
39,0.14,200,31503.980737324404,0.06166666666666667,True,[],base_csm,True,False
39,0.15,195,22391.34971989642,0.35,True,[],base_csm,True,False
39,0.16,189,39585.734448675954,0.2130952380952381,True,[],base_csm,True,False
39,0.17,199,28797.037034705285,0.07261904761904762,True,[],base_csm,True,False
39,0.18,190,31850.95432567212,0.055714285714285716,True,[],base_csm,True,False
39,0.19,189,33035.86203673065,0.06642857142857143,True,[],base_csm,True,False
39,0.2,197,27591.730647508528,0.43404761904761907,True,[],base_csm,True,False
40,0.0025,207,30297.648267782835,0.0030952380952380953,True,[],base_csm,True,False
40,0.01,195,28220.26990405206,0.0030952380952380953,True,[],base_csm,True,False
40,0.02,200,29134.823616812784,0.004761904761904762,True,[],base_csm,True,False
40,0.03,198,27782.650210939722,0.004047619047619047,True,[],base_csm,True,False
40,0.04,195,27011.894864192338,0.005,True,[],base_csm,True,False
40,0.05,198,26887.138689814325,0.005,True,[],base_csm,True,False
40,0.06,196,28213.345795353398,0.005238095238095238,True,[],base_csm,True,False
40,0.07,205,27850.83724796695,0.005238095238095238,True,[],base_csm,True,False
40,0.08,202,30305.92079481425,0.005,True,[],base_csm,True,False
40,0.09,205,36275.19572909016,0.11785714285714285,True,[],base_csm,True,False
40,0.1,200,29851.756133068335,0.006904761904761905,True,[],base_csm,True,False
40,0.11,213,28119.98982351633,0.002619047619047619,True,[],base_csm,True,False
40,0.12,205,28678.374269295327,0.0033333333333333335,True,[],base_csm,True,False
40,0.13,198,28322.696183969027,0.0038095238095238095,True,[],base_csm,True,False
40,0.14,196,29314.309959844948,0.004285714285714286,True,[],base_csm,True,False
40,0.15,194,21641.955137962676,0.37214285714285716,True,[],base_csm,True,False
40,0.16,186,27740.63531394732,0.0038095238095238095,True,[],base_csm,True,False
40,0.17,191,29615.925468700636,0.005238095238095238,True,[],base_csm,True,False
40,0.18,204,28890.337774981417,0.0038095238095238095,True,[],base_csm,True,False
40,0.19,206,31329.43142219337,0.004285714285714286,True,[],base_csm,True,False
40,0.2,206,24061.417885156592,0.39380952380952383,True,[],base_csm,True,False
41,0.0025,196,36841.52890477929,0.17166666666666666,True,[],base_csm,True,False
41,0.01,195,29518.091145442642,0.13071428571428573,True,[],base_csm,True,False
41,0.02,202,29083.0210616752,0.12523809523809523,True,[],base_csm,True,False
41,0.03,205,29283.577565739262,0.12547619047619046,True,[],base_csm,True,False
41,0.04,202,26954.008965437395,0.11666666666666667,True,[],base_csm,True,False
41,0.05,210,29728.875322834214,0.12595238095238095,True,[],base_csm,True,False
41,0.06,189,30374.20052682512,0.14666666666666667,True,[],base_csm,True,False
41,0.07,196,28315.459342282848,0.12714285714285714,True,[],base_csm,True,False
41,0.08,196,27078.276622336598,0.12071428571428572,True,[],base_csm,True,False
41,0.09,201,28713.653198957516,0.1319047619047619,True,[],base_csm,True,False
41,0.1,197,28193.504848015593,0.11785714285714285,True,[],base_csm,True,False
41,0.11,200,27854.966852781803,0.12928571428571428,True,[],base_csm,True,False
41,0.12,195,27279.564196734034,0.13952380952380952,True,[],base_csm,True,False
41,0.13,206,26505.173655254675,0.11523809523809524,True,[],base_csm,True,False
41,0.14,192,31293.863495687263,0.12333333333333334,True,[],base_csm,True,False
41,0.15,198,23568.82147624385,0.37976190476190474,True,[],base_csm,True,False
41,0.16,206,30988.475996570538,0.13476190476190475,True,[],base_csm,True,False
41,0.17,216,27979.379813003445,0.13380952380952382,True,[],base_csm,True,False
41,0.18,191,28232.175613090432,0.14166666666666666,True,[],base_csm,True,False
41,0.19,198,29756.930682671093,0.13452380952380952,True,[],base_csm,True,False
41,0.2,209,24568.004533297073,0.4804761904761905,True,[],base_csm,True,False
42,0.0025,188,31866.182533463285,0.11619047619047619,True,[],base_csm,True,False
42,0.01,191,29589.310757058647,0.09642857142857143,True,[],base_csm,True,False
42,0.02,198,27439.52271397623,0.07666666666666666,True,[],base_csm,True,False
42,0.03,196,28415.871518108972,0.05047619047619047,True,[],base_csm,True,False
42,0.04,196,25920.67538141071,0.08166666666666667,True,[],base_csm,True,False
42,0.05,187,29679.520557944106,0.09952380952380953,True,[],base_csm,True,False
42,0.06,198,27581.56391361156,0.09238095238095238,True,[],base_csm,True,False
42,0.07,198,31182.05689894876,0.09166666666666666,True,[],base_csm,True,False
42,0.08,204,29452.26119127774,0.05785714285714286,True,[],base_csm,True,False
42,0.09,207,27745.08121708092,0.06547619047619048,True,[],base_csm,True,False
42,0.1,203,26924.172235664886,0.11166666666666666,True,[],base_csm,True,False
42,0.11,200,27008.551391548368,0.10904761904761905,True,[],base_csm,True,False
42,0.12,203,28344.741883223935,0.09238095238095238,True,[],base_csm,True,False
42,0.13,202,30269.047607864897,0.12452380952380952,True,[],base_csm,True,False
42,0.14,208,29901.040865503404,0.06619047619047619,True,[],base_csm,True,False
42,0.15,200,23089.788898878513,0.3404761904761905,True,[],base_csm,True,False
42,0.16,217,27097.202842312345,0.11595238095238095,True,[],base_csm,True,False
42,0.17,205,27723.686264781223,0.07571428571428572,True,[],base_csm,True,False
42,0.18,202,28234.823037518592,0.10357142857142858,True,[],base_csm,True,False
42,0.19,200,32198.34415798522,0.08738095238095238,True,[],base_csm,True,False
42,0.2,197,998.8560272195193,0.4738095238095238,True,[],base_csm,True,False
43,0.0025,198,30690.017899430477,0.04523809523809524,True,[],base_csm,True,False
43,0.01,197,38441.15181751858,0.29619047619047617,True,[],base_csm,True,False
43,0.02,198,26727.98676791919,0.03142857142857143,True,[],base_csm,True,False
43,0.03,201,30558.852842610242,0.02738095238095238,True,[],base_csm,True,False
43,0.04,200,25004.27325519186,0.029285714285714286,True,[],base_csm,True,False
43,0.05,214,32370.068027423495,0.02880952380952381,True,[],base_csm,True,False
43,0.06,206,27913.162889191524,0.03404761904761905,True,[],base_csm,True,False
43,0.07,206,28461.309759072512,0.035476190476190474,True,[],base_csm,True,False
43,0.08,194,28830.95095983494,0.02976190476190476,True,[],base_csm,True,False
43,0.09,186,30030.46474264374,0.03380952380952381,True,[],base_csm,True,False
43,0.1,198,29031.5159412197,0.03261904761904762,True,[],base_csm,True,False
43,0.11,203,27230.84021158634,0.035238095238095235,True,[],base_csm,True,False
43,0.12,214,27374.012235360864,0.027142857142857142,True,[],base_csm,True,False
43,0.13,197,29246.245010878156,0.030714285714285715,True,[],base_csm,True,False
43,0.14,200,32686.40995281587,0.03785714285714286,True,[],base_csm,True,False
43,0.15,195,20481.608842875965,0.4328571428571429,True,[],base_csm,True,False
43,0.16,188,29648.0945494084,0.034761904761904765,True,[],base_csm,True,False
43,0.17,195,26219.549661731446,0.03404761904761905,True,[],base_csm,True,False
43,0.18,205,26961.02013869202,0.035,True,[],base_csm,True,False
43,0.19,209,31823.876903876353,0.03976190476190476,True,[],base_csm,True,False
43,0.2,196,22860.89718549993,0.44976190476190475,True,[],base_csm,True,False
44,0.0025,206,30642.955992258703,0.055,True,[],base_csm,True,False
44,0.01,200,27898.714937395984,0.05261904761904762,True,[],base_csm,True,False
44,0.02,205,27872.713379423065,0.04285714285714286,True,[],base_csm,True,False
44,0.03,195,28572.011270097963,0.05785714285714286,True,[],base_csm,True,False
44,0.04,190,27959.12423906223,0.05,True,[],base_csm,True,False
44,0.05,203,29866.89181688523,0.06,True,[],base_csm,True,False
44,0.06,201,30126.05665100626,0.05261904761904762,True,[],base_csm,True,False
44,0.07,202,27411.350769942164,0.06476190476190476,True,[],base_csm,True,False
44,0.08,200,25297.40826899369,0.05380952380952381,True,[],base_csm,True,False
44,0.09,190,29560.53519629991,0.06095238095238095,True,[],base_csm,True,False
44,0.1,202,27916.085460797567,0.051904761904761905,True,[],base_csm,True,False
44,0.11,197,28095.67207327466,0.06690476190476191,True,[],base_csm,True,False
44,0.12,203,29853.155561594893,0.05261904761904762,True,[],base_csm,True,False
44,0.13,204,32604.538866425377,0.07785714285714286,True,[],base_csm,True,False
44,0.14,212,29004.88726465937,0.0530952380952381,True,[],base_csm,True,False
44,0.15,199,25782.550437080037,0.4342857142857143,True,[],base_csm,True,False
44,0.16,200,28802.17940912393,0.06119047619047619,True,[],base_csm,True,False
44,0.17,192,28387.46891538866,0.04928571428571429,True,[],base_csm,True,False
44,0.18,197,30364.16805737157,0.054285714285714284,True,[],base_csm,True,False
44,0.19,204,35089.07218373274,0.05142857142857143,True,[],base_csm,True,False
44,0.2,198,21091.32662728413,0.445,True,[],base_csm,True,False
45,0.0025,193,31545.68626347612,0.12666666666666668,True,[],base_csm,True,False
45,0.01,206,31086.442444781616,0.10642857142857143,True,[],base_csm,True,False
45,0.02,212,26062.471348497842,0.11476190476190476,True,[],base_csm,True,False
45,0.03,205,29037.41964235431,0.09976190476190476,True,[],base_csm,True,False
45,0.04,183,26251.678560708755,0.125,True,[],base_csm,True,False
45,0.05,199,38326.52382688905,0.19476190476190477,True,[],base_csm,True,False
45,0.06,204,27595.381138827648,0.18095238095238095,True,[],base_csm,True,False
45,0.07,190,28317.992600023306,0.16333333333333333,True,[],base_csm,True,False
45,0.08,191,27814.86994454205,0.11166666666666666,True,[],base_csm,True,False
45,0.09,212,34547.69623014749,0.11166666666666666,True,[],base_csm,True,False
45,0.1,204,28135.441630727903,0.17095238095238094,True,[],base_csm,True,False
45,0.11,196,30455.538274682745,0.19952380952380952,True,[],base_csm,True,False
45,0.12,206,27869.776293988965,0.12,True,[],base_csm,True,False
45,0.13,200,27721.191598184567,0.14214285714285715,True,[],base_csm,True,False
45,0.14,195,28492.88366578665,0.14238095238095239,True,[],base_csm,True,False
45,0.15,194,38750.43582915348,0.4216666666666667,True,[],base_csm,True,False
45,0.16,201,27823.31482799699,0.15571428571428572,True,[],base_csm,True,False
45,0.17,189,29765.39787568757,0.095,True,[],base_csm,True,False
45,0.18,203,28787.04838351257,0.10785714285714286,True,[],base_csm,True,False
45,0.19,217,31002.00367948239,0.09285714285714286,True,[],base_csm,True,False
45,0.2,200,22252.952902430803,0.4147619047619048,True,[],base_csm,True,False
46,0.0025,206,29937.993603951458,0.0054761904761904765,True,[],base_csm,True,False
46,0.01,190,30278.306532467825,0.009761904761904762,True,[],base_csm,True,False
46,0.02,207,26783.56548149146,0.007619047619047619,True,[],base_csm,True,False
46,0.03,201,29631.4659426938,0.005952380952380952,True,[],base_csm,True,False
46,0.04,207,25387.62997887017,0.010238095238095239,True,[],base_csm,True,False
46,0.05,194,29860.361902523513,0.012380952380952381,True,[],base_csm,True,False
46,0.06,186,29806.853099079406,0.009761904761904762,True,[],base_csm,True,False
46,0.07,193,26308.805892018245,0.007619047619047619,True,[],base_csm,True,False
46,0.08,209,28249.680056313475,0.007857142857142858,True,[],base_csm,True,False
46,0.09,208,30692.925350167014,0.007857142857142858,True,[],base_csm,True,False
46,0.1,203,37847.00980011096,0.22714285714285715,True,[],base_csm,True,False
46,0.11,203,28748.056720399425,0.004523809523809524,True,[],base_csm,True,False
46,0.12,197,30346.623604108798,0.006190476190476191,True,[],base_csm,True,False
46,0.13,209,30148.49041466709,0.0054761904761904765,True,[],base_csm,True,False
46,0.14,196,30889.732283136906,0.005952380952380952,True,[],base_csm,True,False
46,0.15,195,38437.062671889944,0.42642857142857143,True,[],base_csm,True,False
46,0.16,192,28952.37928612008,0.006904761904761905,True,[],base_csm,True,False
46,0.17,196,28590.349258911356,0.007619047619047619,True,[],base_csm,True,False
46,0.18,199,30517.449607046234,0.005714285714285714,True,[],base_csm,True,False
46,0.19,214,29063.59907042218,0.005,True,[],base_csm,True,False
46,0.2,195,37898.87877192532,0.4573809523809524,True,[],base_csm,True,False
47,0.0025,194,31327.975442896357,0.0033333333333333335,True,[],base_csm,True,False
47,0.01,189,31681.93313198347,0.004761904761904762,True,[],base_csm,True,False
47,0.02,196,27853.097653509456,0.0064285714285714285,True,[],base_csm,True,False
47,0.03,210,32107.41339638206,0.0064285714285714285,True,[],base_csm,True,False
47,0.04,204,27017.950747252926,0.016904761904761905,True,[],base_csm,True,False
47,0.05,198,28998.161443676578,0.010714285714285714,True,[],base_csm,True,False
47,0.06,209,28814.74032346155,0.009285714285714286,True,[],base_csm,True,False
47,0.07,213,27749.528823251923,0.008333333333333333,True,[],base_csm,True,False
47,0.08,190,28337.459260054387,0.008095238095238095,True,[],base_csm,True,False
47,0.09,190,30285.498914272866,0.007380952380952381,True,[],base_csm,True,False
47,0.1,200,28993.937679572948,0.01,True,[],base_csm,True,False
47,0.11,196,29833.02514790581,0.004523809523809524,True,[],base_csm,True,False
47,0.12,201,30807.82378862668,0.0054761904761904765,True,[],base_csm,True,False
47,0.13,203,25764.115960360807,0.009047619047619047,True,[],base_csm,True,False
47,0.14,195,28869.27583069491,0.008095238095238095,True,[],base_csm,True,False
47,0.15,203,31265.395687478063,0.007619047619047619,True,[],base_csm,True,False
47,0.16,196,28312.44611607777,0.008095238095238095,True,[],base_csm,True,False
47,0.17,200,29700.25537458188,0.008809523809523809,True,[],base_csm,True,False
47,0.18,207,29084.196401871992,0.006904761904761905,True,[],base_csm,True,False
47,0.19,198,32101.66736106637,0.005238095238095238,True,[],base_csm,True,False
47,0.2,208,30068.541255161344,0.005238095238095238,True,[],base_csm,True,False
48,0.0025,198,33213.83969992645,0.004523809523809524,True,[],base_csm,True,False
48,0.01,202,28550.224278841135,0.009761904761904762,True,[],base_csm,True,False
48,0.02,217,29387.5876908796,0.006904761904761905,True,[],base_csm,True,False
48,0.03,200,27950.07561123235,0.009047619047619047,True,[],base_csm,True,False
48,0.04,191,24800.114265560453,0.011428571428571429,True,[],base_csm,True,False
48,0.05,195,28132.352798455744,0.010476190476190476,True,[],base_csm,True,False
48,0.06,208,30438.485697489767,0.011428571428571429,True,[],base_csm,True,False
48,0.07,201,28065.667983813462,0.009285714285714286,True,[],base_csm,True,False
48,0.08,205,29873.766264593,0.005714285714285714,True,[],base_csm,True,False
48,0.09,202,31007.821505546948,0.009761904761904762,True,[],base_csm,True,False
48,0.1,182,32391.29802278745,0.007857142857142858,True,[],base_csm,True,False
48,0.11,188,28806.032563686516,0.01,True,[],base_csm,True,False
48,0.12,199,28241.14951820683,0.009285714285714286,True,[],base_csm,True,False
48,0.13,195,28278.475101072803,0.007380952380952381,True,[],base_csm,True,False
48,0.14,202,28215.22004508593,0.0064285714285714285,True,[],base_csm,True,False
48,0.15,216,29871.173651905294,0.009285714285714286,True,[],base_csm,True,False
48,0.16,199,30441.362477010305,0.010476190476190476,True,[],base_csm,True,False
48,0.17,200,29602.292547533827,0.009285714285714286,True,[],base_csm,True,False
48,0.18,201,28742.781667544463,0.010238095238095239,True,[],base_csm,True,False
48,0.19,196,27936.456773800233,0.008571428571428572,True,[],base_csm,True,False
48,0.2,203,27693.835309627524,0.009285714285714286,True,[],base_csm,True,False
49,0.0025,195,31049.651754293493,0.005952380952380952,True,[],base_csm,True,False
49,0.01,200,29502.519833043152,0.010952380952380953,True,[],base_csm,True,False
49,0.02,206,26896.776333907655,0.009761904761904762,True,[],base_csm,True,False
49,0.03,196,32983.687859602345,0.005952380952380952,True,[],base_csm,True,False
49,0.04,210,25296.935983154173,0.016904761904761905,True,[],base_csm,True,False
49,0.05,210,27948.068857170914,0.015,True,[],base_csm,True,False
49,0.06,218,29476.34282074371,0.011666666666666667,True,[],base_csm,True,False
49,0.07,201,29418.851587404006,0.0064285714285714285,True,[],base_csm,True,False
49,0.08,208,28649.916511584957,0.010238095238095239,True,[],base_csm,True,False
49,0.09,189,29462.36643043757,0.008809523809523809,True,[],base_csm,True,False
49,0.1,183,28098.2916242592,0.013333333333333334,True,[],base_csm,True,False
49,0.11,191,26325.32960889265,0.010714285714285714,True,[],base_csm,True,False
49,0.12,195,28538.325628227838,0.007619047619047619,True,[],base_csm,True,False
49,0.13,199,29391.575556907013,0.0064285714285714285,True,[],base_csm,True,False
49,0.14,203,29468.37639502678,0.010476190476190476,True,[],base_csm,True,False
49,0.15,205,29021.426618383706,0.01119047619047619,True,[],base_csm,True,False
49,0.16,213,31186.856013166067,0.006190476190476191,True,[],base_csm,True,False
49,0.17,184,30957.323090790676,0.007619047619047619,True,[],base_csm,True,False
49,0.18,192,28843.32804153666,0.010714285714285714,True,[],base_csm,True,False
49,0.19,207,29919.87979261469,0.004285714285714286,True,[],base_csm,True,False
49,0.2,195,30326.400740992678,0.009047619047619047,True,[],base_csm,True,False
50,0.0025,204,32275.012251959255,0.004523809523809524,True,[],base_csm,True,False
50,0.01,206,28430.293609282853,0.011428571428571429,True,[],base_csm,True,False
50,0.02,189,25946.132145149615,0.01380952380952381,True,[],base_csm,True,False
50,0.03,206,32103.21805402606,0.006904761904761905,True,[],base_csm,True,False
50,0.04,186,26560.33196489983,0.015476190476190477,True,[],base_csm,True,False
50,0.05,197,29195.514941302004,0.017142857142857144,True,[],base_csm,True,False
50,0.06,201,27063.815206918334,0.015238095238095238,True,[],base_csm,True,False
50,0.07,199,28864.988104911226,0.01,True,[],base_csm,True,False
50,0.08,210,29897.43359526779,0.007619047619047619,True,[],base_csm,True,False
50,0.09,196,30235.66352675211,0.007857142857142858,True,[],base_csm,True,False
50,0.1,196,26070.095315523205,0.01380952380952381,True,[],base_csm,True,False
50,0.11,194,29834.430679795823,0.0054761904761904765,True,[],base_csm,True,False
50,0.12,213,28603.81433210025,0.008571428571428572,True,[],base_csm,True,False
50,0.13,206,28337.503874485512,0.007380952380952381,True,[],base_csm,True,False
50,0.14,206,29497.48270437379,0.008571428571428572,True,[],base_csm,True,False
50,0.15,205,28887.957273390006,0.012380952380952381,True,[],base_csm,True,False
50,0.16,207,29126.499407019208,0.010238095238095239,True,[],base_csm,True,False
50,0.17,204,29702.398463435566,0.008809523809523809,True,[],base_csm,True,False
50,0.18,178,30510.20469816758,0.010476190476190476,True,[],base_csm,True,False
50,0.19,202,27690.881661122825,0.008809523809523809,True,[],base_csm,True,False
50,0.2,195,30270.122597193335,0.007857142857142858,True,[],base_csm,True,False
51,0.0025,194,30901.473113726195,0.006904761904761905,True,[],base_csm,True,False
51,0.01,197,27583.798143357093,0.011904761904761904,True,[],base_csm,True,False
51,0.02,201,28430.477029434292,0.010238095238095239,True,[],base_csm,True,False
51,0.03,200,28175.9514124804,0.009523809523809525,True,[],base_csm,True,False
51,0.04,198,25754.9519875512,0.02023809523809524,True,[],base_csm,True,False
51,0.05,207,29826.1732049161,0.012857142857142857,True,[],base_csm,True,False
51,0.06,206,31069.540802225685,0.010714285714285714,True,[],base_csm,True,False
51,0.07,200,25269.632398544018,0.012619047619047618,True,[],base_csm,True,False
51,0.08,194,28921.008097801296,0.007142857142857143,True,[],base_csm,True,False
51,0.09,216,30934.998676837684,0.008333333333333333,True,[],base_csm,True,False
51,0.1,185,29803.43373542096,0.014761904761904763,True,[],base_csm,True,False
51,0.11,199,30579.004667870842,0.006904761904761905,True,[],base_csm,True,False
51,0.12,206,26319.49566953583,0.009285714285714286,True,[],base_csm,True,False
51,0.13,201,28982.031041629874,0.008095238095238095,True,[],base_csm,True,False
51,0.14,204,29988.261504030266,0.008095238095238095,True,[],base_csm,True,False
51,0.15,191,27856.213245335417,0.011666666666666667,True,[],base_csm,True,False
51,0.16,206,29634.401981297557,0.01,True,[],base_csm,True,False
51,0.17,198,27227.483720243537,0.012142857142857143,True,[],base_csm,True,False
51,0.18,200,28934.641679288703,0.017142857142857144,True,[],base_csm,True,False
51,0.19,197,31816.457728096186,0.004285714285714286,True,[],base_csm,True,False
51,0.2,200,29012.7192901602,0.005952380952380952,True,[],base_csm,True,False
52,0.0025,195,36610.316042789076,0.004761904761904762,True,[],base_csm,True,False
52,0.01,185,28072.84642794144,0.009047619047619047,True,[],base_csm,True,False
52,0.02,196,30833.879636609996,0.010238095238095239,True,[],base_csm,True,False
52,0.03,213,27524.611779384217,0.013571428571428571,True,[],base_csm,True,False
52,0.04,190,27349.396537572837,0.023333333333333334,True,[],base_csm,True,False
52,0.05,198,28598.99625981301,0.017142857142857144,True,[],base_csm,True,False
52,0.06,213,28923.69113902219,0.016428571428571428,True,[],base_csm,True,False
52,0.07,193,25089.881466494215,0.008571428571428572,True,[],base_csm,True,False
52,0.08,206,30792.346700589904,0.007142857142857143,True,[],base_csm,True,False
52,0.09,195,31090.63489761121,0.007857142857142858,True,[],base_csm,True,False
52,0.1,205,28938.859785344728,0.009047619047619047,True,[],base_csm,True,False
52,0.11,208,28222.704809073348,0.009523809523809525,True,[],base_csm,True,False
52,0.12,191,27619.14442562767,0.009285714285714286,True,[],base_csm,True,False
52,0.13,208,30781.664082515927,0.007857142857142858,True,[],base_csm,True,False
52,0.14,192,31103.511200594716,0.007142857142857143,True,[],base_csm,True,False
52,0.15,201,26471.372922404928,0.02142857142857143,True,[],base_csm,True,False
52,0.16,203,26919.302363484647,0.015714285714285715,True,[],base_csm,True,False
52,0.17,213,30080.047212813457,0.009285714285714286,True,[],base_csm,True,False
52,0.18,200,26904.155123747096,0.019761904761904762,True,[],base_csm,True,False
52,0.19,197,28291.51270030611,0.01119047619047619,True,[],base_csm,True,False
52,0.2,198,28235.142526628308,0.009047619047619047,True,[],base_csm,True,False
53,0.0025,199,28954.29857467034,0.009761904761904762,True,[],base_csm,True,False
53,0.01,214,27205.968741340457,0.02261904761904762,True,[],base_csm,True,False
53,0.02,205,29545.432617931085,0.011904761904761904,True,[],base_csm,True,False
53,0.03,197,32305.206515496502,0.007380952380952381,True,[],base_csm,True,False
53,0.04,199,29173.7752782233,0.011428571428571429,True,[],base_csm,True,False
53,0.05,203,27771.650917992094,0.02738095238095238,True,[],base_csm,True,False
