crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.01,1.0,dynamic,performance_income_lapse_rate,dynamic_performance_income_lapse_rate,ratio,diagnostic,0.00041450268508514917,0.06,0.0001879858913691363,0.00022651679371601287,bracketing_secant,0.0025,0.06,575.0,-4.457672158244369e-05,-0.004457672158244368,,,-0.1075426606061346
0.06,6.0,dynamic,performance_income_lapse_rate,dynamic_performance_income_lapse_rate,ratio,diagnostic,0.0001879858913691363,0.06,0.0001879858913691363,0.0,bracketing_secant,0.01,0.12,1100.0,-3.5155510026107195e-05,-0.0035155510026107194,,,-0.18701142819848374
0.12,12.0,dynamic,performance_income_lapse_rate,dynamic_performance_income_lapse_rate,ratio,diagnostic,2.7792074797970038e-05,0.06,0.0001879858913691363,-0.00016019381657116625,backward_secant,0.06,0.12,600.0,-2.669896942852771e-05,-0.002669896942852771,,,-0.9606684503626131
0.0025,0.25,dynamic,total_income_lapse_rate,dynamic_total_income_lapse_rate,ratio,diagnostic,0.0005425164499267765,0.06,0.000330446709789277,0.00021206974013749953,forward_secant,0.0025,0.01,75.0,-3.321279155305233e-05,-0.003321279155305233,,,-0.061219879245200885
0.01,1.0,dynamic,total_income_lapse_rate,dynamic_total_income_lapse_rate,ratio,diagnostic,0.0005176068562619873,0.06,0.000330446709789277,0.00018716014647271028,bracketing_secant,0.0025,0.06,575.0,-3.688169393695644e-05,-0.003688169393695644,,,-0.07125426081738132
0.06,6.0,dynamic,total_income_lapse_rate,dynamic_total_income_lapse_rate,ratio,diagnostic,0.000330446709789277,0.06,0.000330446709789277,0.0,bracketing_secant,0.01,0.12,1100.0,-2.772367531764927e-05,-0.0027723675317649268,,,-0.08389756803851493
0.12,12.0,dynamic,total_income_lapse_rate,dynamic_total_income_lapse_rate,ratio,diagnostic,0.0002126464277678454,0.06,0.000330446709789277,-0.00011780028202143162,backward_secant,0.06,0.12,600.0,-1.963338033690527e-05,-0.001963338033690527,,,-0.09232875690881492
0.0025,0.25,lsmc,pv_policyholder_benefits_aud,lsmc_pv_policyholder_benefits_aud,AUD,diagnostic,313707.2956153674,0.06,333039.4693933789,-19332.173778011464,forward_secant,0.0025,0.01,75.0,3581.961340890033,,1.06295275948486,,0.011418163973087292
0.01,1.0,lsmc,pv_policyholder_benefits_aud,lsmc_pv_policyholder_benefits_aud,AUD,diagnostic,316393.76662103494,0.06,333039.4693933789,-16645.70277234394,bracketing_secant,0.0025,0.06,575.0,3362.1171787846024,,0.9977136526025564,,0.01062636983873208
0.06,6.0,lsmc,pv_policyholder_benefits_aud,lsmc_pv_policyholder_benefits_aud,AUD,diagnostic,333039.4693933789,0.06,333039.4693933789,0.0,bracketing_secant,0.01,0.12,1100.0,3321.3968490855395,,0.9856298296068573,,0.009972982647178009
0.12,12.0,lsmc,pv_policyholder_benefits_aud,lsmc_pv_policyholder_benefits_aud,AUD,diagnostic,352929.1319609759,0.06,333039.4693933789,19889.662567597,backward_secant,0.06,0.12,600.0,3314.943761266167,,0.9837148654707295,,0.009392661191915173
0.0025,0.25,lsmc,pv_policyholder_benefits_pre_election_aud,lsmc_pv_policyholder_benefits_pre_election_aud,AUD,diagnostic,3361.190988830075,0.06,3472.96772041712,-111.77673158704465,forward_secant,0.0025,0.01,75.0,25.80442796816169,,0.007657505289789179,,0.007677168019881964
0.01,1.0,lsmc,pv_policyholder_benefits_pre_election_aud,lsmc_pv_policyholder_benefits_pre_election_aud,AUD,diagnostic,3380.5443098061965,0.06,3472.96772041712,-92.42341061092338,bracketing_secant,0.0025,0.06,575.0,19.439431580355592,,0.005768682426935907,,0.005750385085610677
0.06,6.0,lsmc,pv_policyholder_benefits_pre_election_aud,lsmc_pv_policyholder_benefits_pre_election_aud,AUD,diagnostic,3472.96772041712,0.06,3472.96772041712,0.0,bracketing_secant,0.01,0.12,1100.0,1675.071869360317,,0.4970802575523034,,0.4823171432065982
0.12,12.0,lsmc,pv_policyholder_benefits_pre_election_aud,lsmc_pv_policyholder_benefits_pre_election_aud,AUD,diagnostic,21806.33487276968,0.06,3472.96772041712,18333.36715235256,backward_secant,0.06,0.12,600.0,3055.5611920587603,,0.906742673014633,,0.14012263912696052
0.0025,0.25,lsmc,pv_policyholder_benefits_post_election_aud,lsmc_pv_policyholder_benefits_post_election_aud,AUD,diagnostic,310346.1046265375,0.06,329566.5016729616,-19220.3970464241,forward_secant,0.0025,0.01,75.0,3556.1569129216177,,1.0552952541949956,,0.01145868067911149
0.01,1.0,lsmc,pv_policyholder_benefits_post_election_aud,lsmc_pv_policyholder_benefits_post_election_aud,AUD,diagnostic,313013.2223112287,0.06,329566.5016729616,-16553.279361732886,bracketing_secant,0.0025,0.06,575.0,3342.6777472041913,,0.991944970175604,,0.01067903049756975
0.06,6.0,lsmc,pv_policyholder_benefits_post_election_aud,lsmc_pv_policyholder_benefits_post_election_aud,AUD,diagnostic,329566.5016729616,0.06,329566.5016729616,0.0,bracketing_secant,0.01,0.12,1100.0,1646.3249797252356,,0.48854957205455773,,0.004995425722481139
0.12,12.0,lsmc,pv_policyholder_benefits_post_election_aud,lsmc_pv_policyholder_benefits_post_election_aud,AUD,diagnostic,331122.7970882063,0.06,329566.5016729616,1556.2954152447055,backward_secant,0.06,0.12,600.0,259.38256920745096,,0.07697219245610977,,0.0007833425287789992
0.0025,0.25,lsmc,pv_guarantee_claims_aud,lsmc_pv_guarantee_claims_aud,AUD,higher_is_adverse,95416.13629978684,0.06,58208.22853822495,37207.907761561895,forward_secant,0.0025,0.01,75.0,-6426.15159257451,,-1.9069707677240972,-6426.15159257451,-0.06734868798694865
0.01,1.0,lsmc,pv_guarantee_claims_aud,lsmc_pv_guarantee_claims_aud,AUD,higher_is_adverse,90596.52260535596,0.06,58208.22853822495,32388.294067131013,bracketing_secant,0.0025,0.06,575.0,-6470.940480271635,,-1.920261941815911,-6470.940480271635,-0.07142592556735816
0.06,6.0,lsmc,pv_guarantee_claims_aud,lsmc_pv_guarantee_claims_aud,AUD,higher_is_adverse,58208.22853822495,0.06,58208.22853822495,0.0,bracketing_secant,0.01,0.12,1100.0,-3415.9907262532256,,-1.0137007140181278,-3415.9907262532256,-0.05868570152431229
0.12,12.0,lsmc,pv_guarantee_claims_aud,lsmc_pv_guarantee_claims_aud,AUD,higher_is_adverse,53020.62461657048,0.06,58208.22853822495,-5187.603921654467,backward_secant,0.06,0.12,600.0,-864.6006536090779,,-0.25657162742516526,-864.6006536090779,-0.016306874161925004
0.0025,0.25,lsmc,guarantee_value_aud,lsmc_guarantee_value_aud,AUD,higher_is_adverse,73584.99917223728,0.06,29428.437436443375,44156.561735793905,forward_secant,0.0025,0.01,75.0,-7551.140413908153,,-2.2408130005744065,-7551.140413908153,-0.10261793162806893
0.01,1.0,lsmc,guarantee_value_aud,lsmc_guarantee_value_aud,AUD,higher_is_adverse,67921.64386180617,0.06,29428.437436443375,38493.20642536279,bracketing_secant,0.0025,0.06,575.0,-7679.402041007636,,-2.278874843650451,-7679.402041007636,-0.11306266462914531
0.06,6.0,lsmc,guarantee_value_aud,lsmc_guarantee_value_aud,AUD,higher_is_adverse,29428.437436443375,0.06,29428.437436443375,0.0,bracketing_secant,0.01,0.12,1100.0,-4960.289651524478,,-1.4719738911593148,-4960.289651524478,-0.16855429929765114
0.12,12.0,lsmc,guarantee_value_aud,lsmc_guarantee_value_aud,AUD,higher_is_adverse,13358.4576950369,0.06,29428.437436443375,-16069.979741406476,backward_secant,0.06,0.12,600.0,-2678.329956901079,,-0.7947987003655297,-2678.329956901079,-0.20049694493520503
0.0025,0.25,lsmc,pv_future_fees_aud,lsmc_pv_future_fees_aud,AUD,lower_is_adverse,27526.21637821467,0.06,36287.56269355068,-8761.34631533601,forward_secant,0.0025,0.01,75.0,1418.4641660293905,,0.4209315109851767,-1418.4641660293905,0.051531389077941664
0.01,1.0,lsmc,pv_future_fees_aud,lsmc_pv_future_fees_aud,AUD,lower_is_adverse,28590.064502736714,0.06,36287.56269355068,-7697.498190813967,bracketing_secant,0.0025,0.06,575.0,1523.7124026671322,,0.45216409361746307,-1523.7124026671322,0.053295171912650936
0.06,6.0,lsmc,pv_future_fees_aud,lsmc_pv_future_fees_aud,AUD,lower_is_adverse,36287.56269355068,0.06,36287.56269355068,0.0,bracketing_secant,0.01,0.12,1100.0,1947.1595144724495,,0.577822701612801,-1947.1595144724495,0.053659142966317616
0.12,12.0,lsmc,pv_future_fees_aud,lsmc_pv_future_fees_aud,AUD,lower_is_adverse,50008.81916193366,0.06,36287.56269355068,13721.256468382977,backward_secant,0.06,0.12,600.0,2286.8760780638295,,0.6786341354465469,-2286.8760780638295,0.04572945565178597
0.0025,0.25,lsmc,pv_crediting_margin_aud,lsmc_pv_crediting_margin_aud,AUD,lower_is_adverse,89374.72751077494,0.06,121609.71566959233,-32234.98815881739,forward_secant,0.0025,0.01,75.0,5144.114102341856,,1.52652409108095,-5144.114102341856,0.05755669690541642
0.01,1.0,lsmc,pv_crediting_margin_aud,lsmc_pv_crediting_margin_aud,AUD,lower_is_adverse,93232.81308753134,0.06,121609.71566959233,-28376.902582060997,bracketing_secant,0.0025,0.06,575.0,5606.084897185633,,1.6636146636605502,-5606.084897185633,0.060129955447363555
0.06,6.0,lsmc,pv_crediting_margin_aud,lsmc_pv_crediting_margin_aud,AUD,lower_is_adverse,121609.71566959233,0.06,121609.71566959233,0.0,bracketing_secant,0.01,0.12,1100.0,7173.231934952192,,2.128668054744491,-7173.231934952192,0.058985681328632605
0.12,12.0,lsmc,pv_crediting_margin_aud,lsmc_pv_crediting_margin_aud,AUD,lower_is_adverse,172138.36437200545,0.06,121609.71566959233,50528.64870241312,backward_secant,0.06,0.12,600.0,8421.441450402188,,2.499076225741992,-8421.441450402188,0.04892251347411868
0.0025,0.25,lsmc,pv_money_market_income_aud,lsmc_pv_money_market_income_aud,AUD,lower_is_adverse,89374.72751077494,0.06,121609.71566959233,-32234.98815881739,forward_secant,0.0025,0.01,75.0,5144.114102341856,,1.52652409108095,-5144.114102341856,0.05755669690541642
0.01,1.0,lsmc,pv_money_market_income_aud,lsmc_pv_money_market_income_aud,AUD,lower_is_adverse,93232.81308753134,0.06,121609.71566959233,-28376.902582060997,bracketing_secant,0.0025,0.06,575.0,5606.084897185633,,1.6636146636605502,-5606.084897185633,0.060129955447363555
0.06,6.0,lsmc,pv_money_market_income_aud,lsmc_pv_money_market_income_aud,AUD,lower_is_adverse,121609.71566959233,0.06,121609.71566959233,0.0,bracketing_secant,0.01,0.12,1100.0,7173.231934952192,,2.128668054744491,-7173.231934952192,0.058985681328632605
0.12,12.0,lsmc,pv_money_market_income_aud,lsmc_pv_money_market_income_aud,AUD,lower_is_adverse,172138.36437200545,0.06,121609.71566959233,50528.64870241312,backward_secant,0.06,0.12,600.0,8421.441450402188,,2.499076225741992,-8421.441450402188,0.04892251347411868
0.0025,0.25,lsmc,pv_hedge_gain_aud,lsmc_pv_hedge_gain_aud,AUD,lower_is_adverse,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,0.0,-0.0,
0.01,1.0,lsmc,pv_hedge_gain_aud,lsmc_pv_hedge_gain_aud,AUD,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,0.0,-0.0,
0.06,6.0,lsmc,pv_hedge_gain_aud,lsmc_pv_hedge_gain_aud,AUD,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,,0.0,-0.0,
0.12,12.0,lsmc,pv_hedge_gain_aud,lsmc_pv_hedge_gain_aud,AUD,lower_is_adverse,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,,0.0,-0.0,
0.0025,0.25,lsmc,pv_growth_fees_aud,lsmc_pv_growth_fees_aud,AUD,diagnostic,4656.5720076645575,0.06,4656.5720076645575,0.0,forward_secant,0.0025,0.01,75.0,0.0,,0.0,,0.0
0.01,1.0,lsmc,pv_growth_fees_aud,lsmc_pv_growth_fees_aud,AUD,diagnostic,4656.5720076645575,0.06,4656.5720076645575,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,0.0,,0.0
0.06,6.0,lsmc,pv_growth_fees_aud,lsmc_pv_growth_fees_aud,AUD,diagnostic,4656.5720076645575,0.06,4656.5720076645575,0.0,bracketing_secant,0.01,0.12,1100.0,1608.555205673654,,0.4773413311684982,,0.3454376315938049
0.12,12.0,lsmc,pv_growth_fees_aud,lsmc_pv_growth_fees_aud,AUD,diagnostic,22350.67927007475,0.06,4656.5720076645575,17694.107262410194,backward_secant,0.06,0.12,600.0,2949.017877068366,,0.8751257738089134,,0.13194309852662045
0.0025,0.25,lsmc,pv_growth_crediting_margin_aud,lsmc_pv_growth_crediting_margin_aud,AUD,diagnostic,14322.280378851452,0.06,14322.280378851452,0.0,forward_secant,0.0025,0.01,75.0,0.0,,0.0,,0.0
0.01,1.0,lsmc,pv_growth_crediting_margin_aud,lsmc_pv_growth_crediting_margin_aud,AUD,diagnostic,14322.280378851452,0.06,14322.280378851452,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,0.0,,0.0
0.06,6.0,lsmc,pv_growth_crediting_margin_aud,lsmc_pv_growth_crediting_margin_aud,AUD,diagnostic,14322.280378851452,0.06,14322.280378851452,0.0,bracketing_secant,0.01,0.12,1100.0,4935.338476434986,,1.4645695900265796,,0.3445916673801889
0.12,12.0,lsmc,pv_growth_crediting_margin_aud,lsmc_pv_growth_crediting_margin_aud,AUD,diagnostic,68611.00361963629,0.06,14322.280378851452,54288.72324078484,backward_secant,0.06,0.12,600.0,9048.120540130809,,2.685044248382063,,0.13187564767732474
0.0025,0.25,lsmc,pv_post_election_guarantee_claims_aud,lsmc_pv_post_election_guarantee_claims_aud,AUD,higher_is_adverse,95416.13629978684,0.06,58208.22853822495,37207.907761561895,forward_secant,0.0025,0.01,75.0,-6426.15159257451,,-1.9069707677240972,-6426.15159257451,-0.06734868798694865
0.01,1.0,lsmc,pv_post_election_guarantee_claims_aud,lsmc_pv_post_election_guarantee_claims_aud,AUD,higher_is_adverse,90596.52260535596,0.06,58208.22853822495,32388.294067131013,bracketing_secant,0.0025,0.06,575.0,-6470.940480271635,,-1.920261941815911,-6470.940480271635,-0.07142592556735816
0.06,6.0,lsmc,pv_post_election_guarantee_claims_aud,lsmc_pv_post_election_guarantee_claims_aud,AUD,higher_is_adverse,58208.22853822495,0.06,58208.22853822495,0.0,bracketing_secant,0.01,0.12,1100.0,-3415.9907262532256,,-1.0137007140181278,-3415.9907262532256,-0.05868570152431229
0.12,12.0,lsmc,pv_post_election_guarantee_claims_aud,lsmc_pv_post_election_guarantee_claims_aud,AUD,higher_is_adverse,53020.62461657048,0.06,58208.22853822495,-5187.603921654467,backward_secant,0.06,0.12,600.0,-864.6006536090779,,-0.25657162742516526,-864.6006536090779,-0.016306874161925004
0.0025,0.25,lsmc,pv_expenses_aud,lsmc_pv_expenses_aud,AUD,higher_is_adverse,9135.98783582437,0.06,9482.406918403456,-346.41908257908653,forward_secant,0.0025,0.01,75.0,56.77396179733478,,0.016847764008633873,56.77396179733478,0.006214321080278877
0.01,1.0,lsmc,pv_expenses_aud,lsmc_pv_expenses_aud,AUD,higher_is_adverse,9178.56830717237,0.06,9482.406918403456,-303.83861123108545,bracketing_secant,0.0025,0.06,575.0,60.24679697027593,,0.017878333403164703,60.24679697027593,0.0065638555986119885
0.06,6.0,lsmc,pv_expenses_aud,lsmc_pv_expenses_aud,AUD,higher_is_adverse,9482.406918403456,0.06,9482.406918403456,0.0,bracketing_secant,0.01,0.12,1100.0,71.40893593513547,,0.02119071600177276,71.40893593513547,0.007530676182704732
0.12,12.0,lsmc,pv_expenses_aud,lsmc_pv_expenses_aud,AUD,higher_is_adverse,9964.06660245886,0.06,9482.406918403456,481.6596840554048,backward_secant,0.06,0.12,600.0,80.27661400923414,,0.023822213659629794,80.27661400923414,0.008056611543466003
0.0025,0.25,lsmc,pv_hedge_costs_aud,lsmc_pv_hedge_costs_aud,AUD,higher_is_adverse,10466.440847954998,0.06,112217.48143187267,-101751.04058391767,forward_secant,0.0025,0.01,75.0,17252.37863971672,,5.119670967249431,17252.37863971672,1.6483519938000322
0.01,1.0,lsmc,pv_hedge_costs_aud,lsmc_pv_hedge_costs_aud,AUD,higher_is_adverse,23405.72482774254,0.06,112217.48143187267,-88811.75660413013,bracketing_secant,0.0025,0.06,575.0,17695.833145029163,,5.2512668012822825,17695.833145029163,0.7560472181598279
0.06,6.0,lsmc,pv_hedge_costs_aud,lsmc_pv_hedge_costs_aud,AUD,higher_is_adverse,112217.48143187267,0.06,112217.48143187267,0.0,bracketing_secant,0.01,0.12,1100.0,16617.024370251424,,4.931128571141153,16617.024370251424,0.14807874992578257
0.12,12.0,lsmc,pv_hedge_costs_aud,lsmc_pv_hedge_costs_aud,AUD,higher_is_adverse,206192.9929005082,0.06,112217.48143187267,93975.51146863552,backward_secant,0.06,0.12,600.0,15662.585244772588,,4.647897233436107,15662.585244772588,0.07596080266573398
0.0025,0.25,lsmc,pv_hedge_option_fair_value_costs_aud,lsmc_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,4113.954816623841,0.06,103382.29338975903,-99268.33857313519,forward_secant,0.0025,0.01,75.0,16843.96891163482,,4.998474726935668,16843.96891163482,4.0943495158408165
0.01,1.0,lsmc,pv_hedge_option_fair_value_costs_aud,lsmc_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,16746.931500349958,0.06,103382.29338975903,-86635.36188940908,bracketing_secant,0.0025,0.06,575.0,17264.058882284382,,5.123137097921199,17264.058882284382,1.0308789333689947
0.06,6.0,lsmc,pv_hedge_option_fair_value_costs_aud,lsmc_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,103382.29338975903,0.06,103382.29338975903,0.0,bracketing_secant,0.01,0.12,1100.0,16103.748789781226,,4.778813221332989,16103.748789781226,0.15576892581661814
0.12,12.0,lsmc,pv_hedge_option_fair_value_costs_aud,lsmc_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,193888.16818794343,0.06,103382.29338975903,90505.8747981844,backward_secant,0.06,0.12,600.0,15084.312466364068,,4.476293861136288,15084.312466364068,0.07779903543027056
0.0025,0.25,lsmc,pv_hedge_option_markup_costs_aud,lsmc_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,20.569774083119203,0.06,516.911466948795,-496.3416928656758,forward_secant,0.0025,0.01,75.0,84.21984455817412,,0.024992373634678343,84.21984455817412,4.094349515840818
0.01,1.0,lsmc,pv_hedge_option_markup_costs_aud,lsmc_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,83.73465750174978,0.06,516.911466948795,-433.17680944704523,bracketing_secant,0.0025,0.06,575.0,86.32029441142187,,0.025615685489605987,86.32029441142187,1.0308789333689943
0.06,6.0,lsmc,pv_hedge_option_markup_costs_aud,lsmc_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,516.911466948795,0.06,516.911466948795,0.0,bracketing_secant,0.01,0.12,1100.0,80.51874394890613,,0.023894066106664943,80.51874394890613,0.1557689258166182
0.12,12.0,lsmc,pv_hedge_option_markup_costs_aud,lsmc_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,969.4408409397172,0.06,516.911466948795,452.5293739909222,backward_secant,0.06,0.12,600.0,75.42156233182037,,0.022381469305681446,75.42156233182037,0.07779903543027059
0.0025,0.25,lsmc,pv_hedge_management_fee_costs_aud,lsmc_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,6331.916257248039,0.06,8318.276575164868,-1986.3603179168285,forward_secant,0.0025,0.01,75.0,324.18988352373105,,0.09620386667908612,324.18988352373105,0.051199332137824204
0.01,1.0,lsmc,pv_hedge_management_fee_costs_aud,lsmc_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,6575.058669890837,0.06,8318.276575164868,-1743.2179052740303,bracketing_secant,0.0025,0.06,575.0,345.4539683333615,,0.1025140178714774,345.4539683333615,0.05254005867891319
0.06,6.0,lsmc,pv_hedge_management_fee_costs_aud,lsmc_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,8318.276575164868,0.06,8318.276575164868,0.0,bracketing_secant,0.01,0.12,1100.0,432.7568365212921,,0.12842128370150044,432.7568365212921,0.052024819397486176
0.12,12.0,lsmc,pv_hedge_management_fee_costs_aud,lsmc_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,11335.38387162505,0.06,8318.276575164868,3017.1072964601826,backward_secant,0.06,0.12,600.0,502.8512160766971,,0.14922190299413737,502.8512160766971,0.044361198682952754
0.0025,0.25,lsmc,pv_hedge_execution_costs_aud,lsmc_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,,0.0,0.0,
0.01,1.0,lsmc,pv_hedge_execution_costs_aud,lsmc_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,,0.0,0.0,
0.06,6.0,lsmc,pv_hedge_execution_costs_aud,lsmc_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,,0.0,0.0,
0.12,12.0,lsmc,pv_hedge_execution_costs_aud,lsmc_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,,0.0,0.0,
0.0025,0.25,lsmc,bel_nonunit_aud,lsmc_bel_nonunit_aud,AUD,higher_is_adverse,-1882.3789054234003,0.06,22010.83852535807,-23893.21743078147,forward_secant,0.0025,0.01,75.0,4320.422740568308,,1.2820923614678432,4320.422740568308,2.295192922169154
0.01,1.0,lsmc,bel_nonunit_aud,lsmc_bel_nonunit_aud,AUD,higher_is_adverse,1357.93815000283,0.06,22010.83852535807,-20652.900375355242,bracketing_secant,0.0025,0.06,575.0,4155.342161875039,,1.2331044355915222,4155.342161875039,3.0600378683420737
0.06,6.0,lsmc,bel_nonunit_aud,lsmc_bel_nonunit_aud,AUD,higher_is_adverse,22010.83852535807,0.06,22010.83852535807,0.0,bracketing_secant,0.01,0.12,1100.0,4152.0511305086875,,1.2321278167675052,4152.0511305086875,0.18863666305694013
0.12,12.0,lsmc,bel_nonunit_aud,lsmc_bel_nonunit_aud,AUD,higher_is_adverse,47030.50058559839,0.06,22010.83852535807,25019.66206024032,backward_secant,0.06,0.12,600.0,4169.94367670672,,1.2374374584820311,4169.94367670672,0.08866466707317237
0.0025,0.25,lsmc,bel_total_aud,lsmc_bel_total_aud,AUD,higher_is_adverse,335099.7972945766,0.06,358993.01472535805,-23893.217430781457,forward_secant,0.0025,0.01,75.0,4320.422740568252,,1.2820923614678266,4320.422740568252,0.012892943461766086
0.01,1.0,lsmc,bel_total_aud,lsmc_bel_total_aud,AUD,higher_is_adverse,338340.1143500028,0.06,358993.01472535805,-20652.900375355268,bracketing_secant,0.0025,0.06,575.0,4155.342161875036,,1.2331044355915215,4155.342161875036,0.01228155334125252
0.06,6.0,lsmc,bel_total_aud,lsmc_bel_total_aud,AUD,higher_is_adverse,358993.01472535805,0.06,358993.01472535805,0.0,bracketing_secant,0.01,0.12,1100.0,4152.051130508687,,1.232127816767505,4152.051130508687,0.011565827077959018
0.12,12.0,lsmc,bel_total_aud,lsmc_bel_total_aud,AUD,higher_is_adverse,384012.67678559833,0.06,358993.01472535805,25019.662060240284,backward_secant,0.06,0.12,600.0,4169.9436767067145,,1.2374374584820296,4169.9436767067145,0.01085886984672351
0.0025,0.25,lsmc,csm_aud,lsmc_csm_aud,AUD,lower_is_adverse,1882.3789054234003,0.06,-22010.838525358064,23893.217430781464,forward_secant,0.0025,0.01,75.0,-4320.4227405682905,,-1.282092361467838,4320.4227405682905,-2.2951929221691447
0.01,1.0,lsmc,csm_aud,lsmc_csm_aud,AUD,lower_is_adverse,-1357.9381500028176,0.06,-22010.838525358064,20652.900375355246,bracketing_secant,0.0025,0.06,575.0,-4155.342161875038,,-1.2331044355915222,4155.342161875038,-3.0600378683421012
0.06,6.0,lsmc,csm_aud,lsmc_csm_aud,AUD,lower_is_adverse,-22010.838525358064,0.06,-22010.838525358064,0.0,bracketing_secant,0.01,0.12,1100.0,-4152.051130508689,,-1.2321278167675058,4152.051130508689,-0.18863666305694027
0.12,12.0,lsmc,csm_aud,lsmc_csm_aud,AUD,lower_is_adverse,-47030.500585598405,0.06,-22010.838525358064,-25019.66206024034,backward_secant,0.06,0.12,600.0,-4169.943676706724,,-1.2374374584820322,4169.943676706724,-0.08866466707317243
0.0025,0.25,lsmc,csm_pv_fee_income_aud,lsmc_csm_pv_fee_income_aud,AUD,lower_is_adverse,27526.21637821467,0.06,36287.56269355068,-8761.34631533601,forward_secant,0.0025,0.01,75.0,1418.4641660293905,,0.4209315109851767,-1418.4641660293905,0.051531389077941664
0.01,1.0,lsmc,csm_pv_fee_income_aud,lsmc_csm_pv_fee_income_aud,AUD,lower_is_adverse,28590.064502736714,0.06,36287.56269355068,-7697.498190813967,bracketing_secant,0.0025,0.06,575.0,1523.7124026671322,,0.45216409361746307,-1523.7124026671322,0.053295171912650936
0.06,6.0,lsmc,csm_pv_fee_income_aud,lsmc_csm_pv_fee_income_aud,AUD,lower_is_adverse,36287.56269355068,0.06,36287.56269355068,0.0,bracketing_secant,0.01,0.12,1100.0,1947.1595144724495,,0.577822701612801,-1947.1595144724495,0.053659142966317616
0.12,12.0,lsmc,csm_pv_fee_income_aud,lsmc_csm_pv_fee_income_aud,AUD,lower_is_adverse,50008.81916193366,0.06,36287.56269355068,13721.256468382977,backward_secant,0.06,0.12,600.0,2286.8760780638295,,0.6786341354465469,-2286.8760780638295,0.04572945565178597
0.0025,0.25,lsmc,csm_pv_other_income_aud,lsmc_csm_pv_other_income_aud,AUD,lower_is_adverse,89374.72751077494,0.06,121609.71566959233,-32234.98815881739,forward_secant,0.0025,0.01,75.0,5144.114102341856,,1.52652409108095,-5144.114102341856,0.05755669690541642
0.01,1.0,lsmc,csm_pv_other_income_aud,lsmc_csm_pv_other_income_aud,AUD,lower_is_adverse,93232.81308753134,0.06,121609.71566959233,-28376.902582060997,bracketing_secant,0.0025,0.06,575.0,5606.084897185633,,1.6636146636605502,-5606.084897185633,0.060129955447363555
0.06,6.0,lsmc,csm_pv_other_income_aud,lsmc_csm_pv_other_income_aud,AUD,lower_is_adverse,121609.71566959233,0.06,121609.71566959233,0.0,bracketing_secant,0.01,0.12,1100.0,7173.231934952192,,2.128668054744491,-7173.231934952192,0.058985681328632605
0.12,12.0,lsmc,csm_pv_other_income_aud,lsmc_csm_pv_other_income_aud,AUD,lower_is_adverse,172138.36437200545,0.06,121609.71566959233,50528.64870241312,backward_secant,0.06,0.12,600.0,8421.441450402188,,2.499076225741992,-8421.441450402188,0.04892251347411868
0.0025,0.25,lsmc,csm_pv_claims_aud,lsmc_csm_pv_claims_aud,AUD,higher_is_adverse,95416.13629978684,0.06,58208.22853822495,37207.907761561895,forward_secant,0.0025,0.01,75.0,-6426.15159257451,,-1.9069707677240972,-6426.15159257451,-0.06734868798694865
